transaction_id,timestamp,hour,sender_upi_id,sender_name,receiver_upi_id,receiver_name,amount,transaction_type,device_id,location_city,latitude,longitude,network_type,device_trust_score,failed_pin_attempts,sender_account_age_days,is_new_payee,time_since_last_txn_sec,distance_from_last_txn_km,travel_speed_kmh,amount_to_user_avg_ratio,user_historical_txns,is_fraud,fraud_type
TXN_UPI_202608000822,2026-08-02 05:43:51,5,sanjay.chopra385@barodampay,Sanjay Chopra,harsh.bose988@ibl,Harsh Bose,2094.18,P2P,DEV_IND_00250_SM-S918B,Pune,18.5278,73.8991,WIFI,0.85,0,673,0,29749.0,4.83,0.58,0.419,3,0,NONE
TXN_UPI_202608000823,2026-08-02 05:46:16,5,sneha.mehta838@paytm,Sneha Mehta,swiggy.orders@paytmqr,Swiggy Delivery,726.37,P2M,DEV_IND_00003_OnePlus11,Mumbai,19.0601,72.8758,4G,0.89,0,1584,1,31396.0,1.78,0.2,1.614,1,0,NONE
TXN_UPI_202608000824,2026-08-02 05:48:14,5,tanvi.joshi744@ibl,Tanvi Joshi,apollo.meds@razorpay,Apollo Pharmacy,562.71,QR_SCAN,DEV_IND_00257_RedmiNote12,Kochi,9.9414,76.2737,4G,0.97,0,1010,0,23577.0,6.75,1.03,0.225,3,0,NONE
TXN_UPI_202608000825,2026-08-02 05:49:14,5,sanjay.chopra385@barodampay,Sanjay Chopra,croma.retail@paytmqr,Croma Electronics,17024.31,P2M,DEV_IND_00250_SM-S918B,Pune,18.5197,73.8498,5G,0.85,0,673,1,323.0,5.28,58.87,3.405,4,0,NONE
TXN_UPI_202608000826,2026-08-02 05:49:50,5,arjun.deshmukh519@okhdfcbank,Arjun Deshmukh,gaurav.nair146@ybl,Gaurav Nair,228.37,P2P,DEV_IND_00578_RedmiNote12,Kochi,9.9551,76.2276,WIFI,0.86,0,1368,0,27206.0,11.53,1.53,0.913,2,0,NONE
TXN_UPI_202608000827,2026-08-02 05:50:34,5,karan.pandey336@oksbi,Karan Pandey,reliance.retail@paytmqr,Reliance Smart Bazaar,797.11,QR_SCAN,"DEV_IND_00226_iPhone15,2",Delhi,28.6048,77.2581,5G,0.87,0,1748,0,36426.0,6.85,0.68,0.159,2,0,NONE
TXN_UPI_202608000828,2026-08-02 05:51:37,5,ananya.kumar295@okhdfcbank,Ananya Kumar,reliance.retail@razorpay,Reliance Smart Bazaar,886.99,P2M,DEV_IND_00095_RedmiNote12,Ahmedabad,23.0262,72.5843,5G,0.9,0,529,1,2025.0,5.38,9.56,0.739,2,0,NONE
TXN_UPI_202608000829,2026-08-02 05:52:57,5,manish.patel618@oksbi,Manish Patel,flipkart.pay@sbi,Flipkart Payments,13197.36,P2M,DEV_IND_00554_SM-S918B,Mumbai,19.1252,72.9073,WIFI,0.86,0,1385,1,71817.0,6.29,0.32,52.789,1,0,NONE
TXN_UPI_202608000830,2026-08-02 05:55:15,5,gaurav.nair837@ibl,Gaurav Nair,tatapower.bill@paytmqr,Tata Power Electricity,500.51,P2M,"DEV_IND_00596_iPhone15,2",Mumbai,19.1013,72.8833,4G,0.86,0,1100,1,38762.0,8.51,0.79,2.002,2,0,NONE
TXN_UPI_202608000831,2026-08-02 05:58:05,5,divya.aggarwal202@okaxis,Divya Aggarwal,apollo.meds@icici,Apollo Pharmacy,496.41,P2M,"DEV_IND_00585_iPhone15,2",Delhi,28.6371,77.1786,4G,0.95,0,1935,0,19203.0,4.1,0.77,0.414,3,0,NONE
TXN_UPI_202608000832,2026-08-02 06:00:12,6,amit.iyer747@okhdfcbank,Amit Iyer,reliance.retail@razorpay,Reliance Smart Bazaar,951.51,QR_SCAN,DEV_IND_00062_OnePlus11,Chennai,13.0531,80.2834,WIFI,0.91,0,1068,0,39404.0,7.33,0.67,1.269,2,0,NONE
TXN_UPI_202608000833,2026-08-02 06:02:12,6,pooja.joshi698@ybl,Pooja Joshi,croma.retail@icici,Croma Electronics,22107.26,QR_SCAN,DEV_IND_00157_OnePlus11,Kochi,9.9345,76.2857,WIFI,0.87,0,1406,0,6161.0,4.39,2.56,29.476,3,0,NONE
TXN_UPI_202608000834,2026-08-02 06:03:02,6,rohan.nair865@barodampay,Rohan Nair,chaipoint.pos@hdfcbank,Chai Point Express,95.4,P2M,DEV_IND_00216_OnePlus11,Kochi,9.9526,76.2887,WIFI,0.97,0,1839,1,43622.0,3.34,0.28,0.038,1,0,NONE
TXN_UPI_202608000835,2026-08-02 06:05:43,6,akanksha.mishra895@barodampay,Akanksha Mishra,makemytrip.travel@bharatpe,MakeMyTrip Flight,11971.64,BILL_PAY,"DEV_IND_00599_iPhone15,2",Hyderabad,17.3917,78.5321,4G,0.92,0,1550,1,67392.0,6.93,0.37,2.394,2,0,NONE
TXN_UPI_202608000836,2026-08-02 06:07:46,6,divya.aggarwal654@barodampay,Divya Aggarwal,tatapower.bill@icici,Tata Power Electricity,5594.17,P2M,"DEV_IND_00285_iPhone15,2",Kochi,9.9008,76.2469,5G,0.85,0,1299,1,40862.0,3.46,0.3,4.662,3,0,NONE
TXN_UPI_202608000837,2026-08-02 06:08:19,6,ritika.kumar501@barodampay,Ritika Kumar,amazon.pay@icici,Amazon India,13542.21,P2M,DEV_IND_00595_Pixel8,Lucknow,26.8917,80.9075,5G,0.89,0,1198,0,53113.0,10.15,0.69,2.708,2,0,NONE
TXN_UPI_202608000838,2026-08-02 06:10:57,6,kavita.reddy404@okaxis,Kavita Reddy,blinkit.retail@hdfcbank,Blinkit Express,980.52,QR_SCAN,"DEV_IND_00729_iPhone15,2",Ahmedabad,22.9851,72.6122,5G,0.91,0,536,0,74877.0,5.89,0.28,0.196,1,0,NONE
TXN_UPI_202608000839,2026-08-02 06:11:25,6,pooja.verma985@okicici,Pooja Verma,zomato.pay@paytmqr,Zomato Online,725.08,QR_SCAN,DEV_IND_00247_RedmiNote12,Mumbai,19.0809,72.9105,4G,0.85,0,322,0,11305.0,9.48,3.02,0.29,3,0,NONE
TXN_UPI_202608000840,2026-08-02 06:12:27,6,sunita.mehta634@okhdfcbank,Sunita Mehta,divya.aggarwal64@ibl,Divya Aggarwal,5315.76,P2P,DEV_IND_00143_Pixel8,Pune,18.4852,73.8509,4G,0.87,0,1299,0,28872.0,8.53,1.06,1.063,2,0,NONE
TXN_UPI_202608000841,2026-08-02 06:12:57,6,ananya.kumar556@okicici,Ananya Kumar,meera.kulkarni291@okicici,Meera Kulkarni,953.74,P2P,DEV_IND_00755_Pixel8,Lucknow,26.8732,80.9742,5G,0.99,0,937,0,61737.0,4.05,0.24,1.272,1,0,NONE
TXN_UPI_202608000842,2026-08-02 06:13:14,6,ritika.aggarwal239@ybl,Ritika Aggarwal,flipkart.pay@sbi,Flipkart Payments,14601.11,P2M,DEV_IND_00085_SM-S918B,Chandigarh,30.7023,76.8247,4G,0.98,0,170,0,57143.0,8.16,0.51,2.92,2,0,NONE
TXN_UPI_202608000843,2026-08-02 06:15:41,6,sneha.mehta542@okhdfcbank,Sneha Mehta,flipkart.pay@sbi,Flipkart Payments,13547.95,P2M,DEV_IND_00663_OnePlus11,Mumbai,19.1248,72.859,5G,0.91,0,798,0,46063.0,9.4,0.73,2.71,2,0,NONE
TXN_UPI_202608000844,2026-08-02 06:18:00,6,priya.gupta270@okicici,Priya Gupta,nighttransact932@apl,Midnight Shadow Account,54081.94,P2P,DEV_IND_00661_SM-S918B,Ahmedabad,23.0276,72.5666,4G,0.44,1,1598,1,29560.0,2.45,0.3,120.182,2,1,LATE_NIGHT_DORMANT_SPIKE
TXN_UPI_202608000845,2026-08-02 06:19:23,6,varun.iyer813@paytm,Varun Iyer,flipkart.pay@hdfcbank,Flipkart Payments,2965.22,QR_SCAN,DEV_IND_00502_OnePlus11,Pune,18.5326,73.8109,4G,0.86,0,994,1,22322.0,9.38,1.51,2.471,2,0,NONE
TXN_UPI_202608000846,2026-08-02 06:21:24,6,nikhil.deshmukh599@okaxis,Nikhil Deshmukh,tatapower.bill@hdfcbank,Tata Power Electricity,515.38,P2M,DEV_IND_00478_Pixel8,Pune,18.5049,73.8408,4G,0.89,0,756,0,34950.0,5.65,0.58,1.145,2,0,NONE
TXN_UPI_202608000847,2026-08-02 06:23:49,6,sneha.saxena553@ybl,Sneha Saxena,tatapower.bill@hdfcbank,Tata Power Electricity,1796.91,P2M,DEV_IND_00153_OnePlus11,Jaipur,26.8852,75.7695,5G,0.98,0,1900,0,40582.0,7.33,0.65,2.396,3,0,NONE
TXN_UPI_202608000848,2026-08-02 06:24:42,6,rajesh.chopra526@ybl,Rajesh Chopra,swiggy.orders@razorpay,Swiggy Delivery,685.72,P2M,"DEV_IND_00590_iPhone15,2",Pune,18.4912,73.8477,WIFI,0.89,0,887,0,3793.0,0.39,0.37,0.274,2,0,NONE
TXN_UPI_202608000849,2026-08-02 06:27:30,6,sneha.mehta827@paytm,Sneha Mehta,tanvi.joshi124@ybl,Tanvi Joshi,307.52,P2P,"DEV_IND_00363_iPhone15,2",Hyderabad,17.4303,78.5223,5G,0.9,0,1490,0,5010.0,0.19,0.14,1.23,3,0,NONE
TXN_UPI_202608000850,2026-08-02 06:27:55,6,vikram.patel621@apl,Vikram Patel,ananya.aggarwal650@apl,Ananya Aggarwal,1451.46,P2P,DEV_IND_00274_SM-S918B,Chandigarh,30.7748,76.8033,4G,0.97,0,1407,0,27055.0,5.15,0.69,1.21,1,0,NONE
TXN_UPI_202608000851,2026-08-02 06:30:49,6,priya.gupta304@oksbi,Priya Gupta,uber.rides@bharatpe,Uber India,1330.24,QR_SCAN,DEV_IND_00181_Pixel8,Lucknow,26.8685,80.915,5G,0.88,0,669,0,7600.0,1.15,0.54,1.774,2,0,NONE
TXN_UPI_202608000852,2026-08-02 06:32:01,6,arjun.deshmukh492@okaxis,Arjun Deshmukh,blinkit.retail@sbi,Blinkit Express,780.14,QR_SCAN,DEV_IND_00158_Pixel8,Mumbai,19.0782,72.8922,5G,0.88,0,1298,1,69241.0,1.54,0.08,0.312,1,0,NONE
TXN_UPI_202608000853,2026-08-02 06:33:27,6,aditya.iyer916@okicici,Aditya Iyer,makemytrip.travel@bharatpe,MakeMyTrip Flight,46119.33,P2M,DEV_IND_00162_Pixel8,Pune,18.5549,73.8498,4G,0.91,0,1371,0,58827.0,3.91,0.24,184.477,1,0,NONE
TXN_UPI_202608000854,2026-08-02 06:34:41,6,harsh.bose294@ibl,Harsh Bose,swiggy.orders@bharatpe,Swiggy Delivery,368.72,QR_SCAN,DEV_IND_00084_Pixel8,Pune,18.5059,73.8817,5G,0.86,0,546,1,7962.0,5131.39,2320.15,1.475,3,0,NONE
TXN_UPI_202608000855,2026-08-02 06:35:01,6,deepika.kulkarni318@okaxis,Deepika Kulkarni,reliance.retail@sbi,Reliance Smart Bazaar,3170.58,P2M,DEV_IND_00191_OnePlus11,Hyderabad,17.3644,78.5326,WIFI,0.9,0,1601,0,77516.0,8.46,0.39,7.046,2,0,NONE
TXN_UPI_202608000856,2026-08-02 06:35:32,6,priya.gupta626@okaxis,Priya Gupta,chaipoint.pos@paytmqr,Chai Point Express,174.67,P2M,DEV_IND_00481_OnePlus11,Jaipur,26.9129,75.8291,5G,0.98,0,70,0,30344.0,1098.08,130.28,0.07,2,0,NONE
TXN_UPI_202608000857,2026-08-02 06:37:16,6,pooja.verma985@okicici,Pooja Verma,indianoil.fuel@razorpay,Indian Oil Petrol,788.9,QR_SCAN,DEV_IND_00247_RedmiNote12,Mumbai,19.1232,72.8743,5G,0.85,0,322,1,1551.0,6.06,14.06,0.316,4,0,NONE
TXN_UPI_202608000858,2026-08-02 06:38:53,6,arjun.deshmukh701@okhdfcbank,Arjun Deshmukh,airtel.bills@hdfcbank,Airtel Postpaid,1490.06,P2M,DEV_IND_00038_Pixel8,Hyderabad,17.3566,78.5337,5G,0.88,0,856,0,9109.0,10.4,4.11,5.96,2,0,NONE
TXN_UPI_202608000859,2026-08-02 06:41:17,6,sunita.mehta185@okicici,Sunita Mehta,mulelayer28@ibl,Layering Mule Hub,62780.3,P2P,DEV_EMULATOR_2674,Kolkata,22.5803,88.3563,VPN_SUSPICIOUS,0.07,2,12,1,63067.0,1460.34,83.36,12.556,2,1,MULE_FANOUT_SUSPICIOUS_VPN
TXN_UPI_202608000860,2026-08-02 06:44:00,6,divya.aggarwal41@okicici,Divya Aggarwal,amazon.pay@hdfcbank,Amazon India,8302.36,QR_SCAN,DEV_IND_00465_Pixel8,Pune,18.5297,73.8698,4G,0.88,0,1780,0,52678.0,7.36,0.5,6.919,2,0,NONE
TXN_UPI_202608000861,2026-08-02 06:45:53,6,akanksha.mishra724@oksbi,Akanksha Mishra,reliance.retail@hdfcbank,Reliance Smart Bazaar,4017.77,P2M,DEV_IND_00659_RedmiNote12,Jaipur,26.958,75.8291,5G,0.96,0,908,1,32933.0,9.09,0.99,8.928,2,0,NONE
TXN_UPI_202608000862,2026-08-02 06:47:26,6,arjun.deshmukh578@okicici,Arjun Deshmukh,indianoil.fuel@bharatpe,Indian Oil Petrol,2770.41,P2M,DEV_IND_00398_OnePlus11,Bengaluru,12.9224,77.6358,4G,0.97,0,1032,1,85466.0,7.05,0.3,3.694,1,0,NONE
TXN_UPI_202608000863,2026-08-02 06:47:43,6,rahul.sharma719@paytm,Rahul Sharma,flipkart.pay@bharatpe,Flipkart Payments,2282.66,P2M,DEV_IND_00600_OnePlus11,Chandigarh,30.7757,76.7538,4G,0.99,0,126,0,49379.0,10.5,0.77,1.902,3,0,NONE
TXN_UPI_202608000864,2026-08-02 06:50:00,6,rahul.chopra470@paytm,Rahul Chopra,croma.retail@razorpay,Croma Electronics,6706.99,QR_SCAN,DEV_IND_00270_RedmiNote12,Hyderabad,17.3353,78.4988,4G,0.97,0,318,1,89460.0,5.67,0.23,26.828,1,0,NONE
TXN_UPI_202608000865,2026-08-02 06:51:38,6,tanvi.joshi86@okicici,Tanvi Joshi,naveen.deshmukh887@oksbi,Naveen Deshmukh,563.24,P2P,DEV_IND_00137_RedmiNote12,Ahmedabad,22.9848,72.574,5G,0.94,0,1630,1,79484.0,4.79,0.22,0.751,2,0,NONE
TXN_UPI_202608000866,2026-08-02 06:54:06,6,akanksha.mishra677@okhdfcbank,Akanksha Mishra,chaipoint.pos@razorpay,Chai Point Express,103.31,P2M,DEV_IND_00299_SM-S918B,Lucknow,26.8724,80.9369,4G,0.98,0,505,1,5412.0,5.03,3.35,0.041,2,0,NONE
TXN_UPI_202608000867,2026-08-02 06:55:11,6,meera.gupta793@paytm,Meera Gupta,blinkit.retail@hdfcbank,Blinkit Express,508.24,QR_SCAN,DEV_IND_00621_SM-S918B,Ahmedabad,22.9802,72.5469,4G,0.92,0,811,0,30491.0,5.33,0.63,0.424,1,0,NONE
TXN_UPI_202608000868,2026-08-02 06:56:36,6,neha.saxena396@barodampay,Neha Saxena,chaipoint.pos@sbi,Chai Point Express,22.93,QR_SCAN,"DEV_IND_00133_iPhone15,2",Ahmedabad,23.0517,72.5452,WIFI,0.93,0,1940,0,10769.0,5.84,1.95,0.031,4,0,NONE
TXN_UPI_202608000869,2026-08-02 06:56:57,6,meera.kulkarni17@okhdfcbank,Meera Kulkarni,cashout.crypto64@oksbi,Immediate Cashout Broker,100000.0,P2P,DEV_UNKNOWN_9598,Jaipur,26.9043,75.7922,VPN_SUSPICIOUS,0.1,3,1386,1,61557.0,1.02,0.06,133.333,1,1,DEVICE_MISMATCH_MAX_TRANSFER
TXN_UPI_202608000870,2026-08-02 06:57:11,6,neha.mehta388@okaxis,Neha Mehta,croma.retail@hdfcbank,Croma Electronics,24131.16,BILL_PAY,DEV_IND_00043_OnePlus11,Chennai,13.1212,80.2295,WIFI,0.94,0,353,0,16532.0,8.4,1.83,20.109,2,0,NONE
TXN_UPI_202608000871,2026-08-02 06:58:00,6,deepika.gupta497@paytm,Deepika Gupta,kirana.merchant@sbi,Local Kirana Store,186.03,QR_SCAN,DEV_IND_00701_OnePlus11,Chandigarh,30.7087,76.7635,4G,0.9,0,227,1,15521.0,3.13,0.73,0.155,3,0,NONE
TXN_UPI_202608000872,2026-08-02 07:00:30,7,pooja.verma329@ybl,Pooja Verma,zomato.pay@bharatpe,Zomato Online,826.38,P2M,DEV_IND_00187_SM-S918B,Kochi,9.9456,76.2316,4G,0.87,0,694,0,6425.0,4.49,2.52,0.331,4,0,NONE
TXN_UPI_202608000873,2026-08-02 07:01:47,7,simran.joshi707@okhdfcbank,Simran Joshi,swiggy.orders@hdfcbank,Swiggy Delivery,331.58,QR_SCAN,"DEV_IND_00297_iPhone15,2",Bengaluru,12.9744,77.5893,4G,0.91,0,40,1,46766.0,2.93,0.23,0.133,5,0,NONE
TXN_UPI_202608000874,2026-08-02 07:03:59,7,sunita.mehta401@okhdfcbank,Sunita Mehta,vikram.patel914@ibl,Vikram Patel,559.26,P2P,"DEV_IND_00683_iPhone15,2",Chandigarh,30.7207,76.8018,4G,0.96,0,1645,1,14784.0,6.98,1.7,1.243,2,0,NONE
TXN_UPI_202608000875,2026-08-02 07:06:04,7,tanvi.verma287@ibl,Tanvi Verma,tatapower.bill@hdfcbank,Tata Power Electricity,3290.7,QR_SCAN,DEV_IND_00707_Pixel8,Ahmedabad,22.979,72.5503,5G,0.99,0,1629,1,104464.0,5.3,0.18,4.388,1,0,NONE
TXN_UPI_202608000876,2026-08-02 07:08:09,7,meera.gupta926@barodampay,Meera Gupta,blinkit.retail@bharatpe,Blinkit Express,1385.57,QR_SCAN,DEV_IND_00261_Pixel8,Chennai,13.0953,80.2974,5G,0.89,0,1762,1,29913.0,2.56,0.31,5.542,4,0,NONE
TXN_UPI_202608000877,2026-08-02 07:11:07,7,sneha.mehta881@okicici,Sneha Mehta,simran.joshi908@oksbi,Simran Joshi,655.11,P2P,DEV_IND_00303_SM-S918B,Jaipur,26.9354,75.8051,WIFI,0.9,0,988,0,93967.0,3.11,0.12,0.873,1,0,NONE
TXN_UPI_202608000878,2026-08-02 07:13:30,7,amit.iyer960@okhdfcbank,Amit Iyer,flipkart.pay@paytmqr,Flipkart Payments,10553.25,P2M,DEV_IND_00302_Pixel8,Kolkata,22.5373,88.3704,4G,0.92,0,612,0,73855.0,2.93,0.14,8.794,2,0,NONE
TXN_UPI_202608000879,2026-08-02 07:14:59,7,neha.mehta859@ybl,Neha Mehta,croma.retail@icici,Croma Electronics,42968.05,QR_SCAN,DEV_IND_00583_OnePlus11,Chandigarh,30.7672,76.8101,4G,0.95,0,1668,1,43739.0,4.78,0.39,57.291,1,0,NONE
TXN_UPI_202608000880,2026-08-02 07:16:59,7,sunita.saxena652@paytm,Sunita Saxena,swiggy.orders@bharatpe,Swiggy Delivery,616.66,QR_SCAN,DEV_IND_00413_SM-S918B,Pune,18.4859,73.8707,5G,0.91,0,798,0,46199.0,4.11,0.32,0.514,1,0,NONE
TXN_UPI_202608000881,2026-08-02 07:17:16,7,simran.joshi908@oksbi,Simran Joshi,amazon.pay@icici,Amazon India,4849.68,P2M,"DEV_IND_00657_iPhone15,2",Jaipur,26.9144,75.7593,5G,0.98,0,1060,1,30341.0,6.6,0.78,19.399,2,0,NONE
TXN_UPI_202608000882,2026-08-02 07:18:58,7,ananya.aggarwal636@ybl,Ananya Aggarwal,indianoil.fuel@icici,Indian Oil Petrol,2368.96,P2M,DEV_IND_00665_RedmiNote12,Chennai,13.1146,80.2492,4G,0.93,0,1423,0,66413.0,8.43,0.46,1.974,2,0,NONE
TXN_UPI_202608000883,2026-08-02 07:20:52,7,shreya.mishra277@oksbi,Shreya Mishra,blinkit.retail@sbi,Blinkit Express,1062.66,P2M,DEV_IND_00679_SM-S918B,Bengaluru,13.0021,77.623,4G,0.92,0,863,0,103312.0,4.58,0.16,0.425,1,0,NONE
TXN_UPI_202608000884,2026-08-02 07:23:21,7,amit.rao413@ybl,Amit Rao,airtel.bills@paytmqr,Airtel Postpaid,320.55,P2M,DEV_IND_00692_SM-S918B,Chandigarh,30.7178,76.7924,WIFI,0.95,0,1619,0,50061.0,2.13,0.15,0.712,1,0,NONE
TXN_UPI_202608000885,2026-08-02 07:25:54,7,neha.saxena369@ibl,Neha Saxena,claim.rewards.gov34@axl,Cashback Rewards NPCI Official (Fake),15827.7,COLLECT_REQUEST,DEV_PHISH_9659,Delhi,28.6173,77.2127,VPN_SUSPICIOUS,0.24,0,798,1,54072.0,233.3,15.53,63.311,2,1,PHISHING_QR_COLLECT_SCAM
TXN_UPI_202608000886,2026-08-02 07:27:30,7,naveen.singh61@okicici,Naveen Singh,croma.retail@icici,Croma Electronics,35309.01,P2M,DEV_IND_00768_Pixel8,Chandigarh,30.7421,76.8067,5G,0.93,0,1528,0,106830.0,2.79,0.09,29.424,1,0,NONE
TXN_UPI_202608000887,2026-08-02 07:27:50,7,rahul.chopra829@ybl,Rahul Chopra,naveen.singh293@oksbi,Naveen Singh,330.66,P2P,DEV_IND_00030_RedmiNote12,Delhi,28.6073,77.1981,WIFI,0.87,0,539,1,27312.0,5.67,0.75,0.735,2,0,NONE
TXN_UPI_202608000888,2026-08-02 07:28:14,7,akanksha.mishra793@oksbi,Akanksha Mishra,priya.gupta680@apl,Priya Gupta,788.28,P2P,"DEV_IND_00119_iPhone15,2",Chandigarh,30.6914,76.7487,5G,0.92,0,1712,0,62718.0,6.56,0.38,1.051,2,0,NONE
TXN_UPI_202608000889,2026-08-02 07:28:30,7,shreya.reddy584@ibl,Shreya Reddy,chaipoint.pos@razorpay,Chai Point Express,25.36,BILL_PAY,"DEV_IND_00049_iPhone15,2",Mumbai,19.089,72.835,5G,0.93,0,259,0,13328.0,4.43,1.2,0.101,2,0,NONE
TXN_UPI_202608000890,2026-08-02 07:30:24,7,aditya.rao940@ibl,Aditya Rao,fastdrain.mule757@paytm,Mule Conduit 29,91438.6,P2P,DEV_IND_00792_OnePlus11,Bengaluru,12.9861,77.5955,VPN_SUSPICIOUS,0.24,1,1373,1,54618.0,845.02,55.7,36.575,2,1,VELOCITY_DRAIN_BURST
TXN_UPI_202608000891,2026-08-02 07:33:17,7,karan.pandey205@okhdfcbank,Karan Pandey,makemytrip.travel@bharatpe,MakeMyTrip Flight,28117.02,P2M,DEV_IND_00286_RedmiNote12,Mumbai,19.0318,72.922,WIFI,0.95,0,933,0,56777.0,6.77,0.43,37.489,1,0,NONE
TXN_UPI_202608000892,2026-08-02 07:35:12,7,simran.verma250@okaxis,Simran Verma,fastdrain.mule863@paytm,Mule Conduit 6,72772.4,P2P,DEV_CLONED_8768,Kochi,9.9351,76.2611,4G,0.48,1,525,1,14698.0,3.45,0.84,97.03,3,1,VELOCITY_DRAIN_BURST
TXN_UPI_202608000893,2026-08-02 07:37:46,7,gaurav.nair432@ybl,Gaurav Nair,zomato.pay@paytmqr,Zomato Online,222.74,BILL_PAY,DEV_IND_00716_Pixel8,Chennai,13.059,80.3177,4G,0.96,0,348,1,24052.0,3.08,0.46,0.297,3,0,NONE
TXN_UPI_202608000894,2026-08-02 07:38:18,7,divya.kumar517@okicici,Divya Kumar,kirana.merchant@paytmqr,Local Kirana Store,577.64,BILL_PAY,DEV_IND_00135_OnePlus11,Mumbai,19.1221,72.8386,5G,0.97,0,288,0,7827.0,9.28,4.27,0.231,3,0,NONE
TXN_UPI_202608000895,2026-08-02 07:38:30,7,akanksha.reddy705@ybl,Akanksha Reddy,naveen.singh293@oksbi,Naveen Singh,4505.95,P2P,DEV_IND_00209_SM-S918B,Lucknow,26.8186,80.9384,5G,0.9,0,137,1,29310.0,3.22,0.4,0.901,1,0,NONE
TXN_UPI_202608000896,2026-08-02 07:40:01,7,divya.kumar517@okicici,Divya Kumar,indianoil.fuel@razorpay,Indian Oil Petrol,3422.23,QR_SCAN,DEV_IND_00135_OnePlus11,Mumbai,19.0707,72.9168,5G,0.97,0,288,0,103.0,10.01,349.94,1.369,4,0,NONE
TXN_UPI_202608000897,2026-08-02 07:42:42,7,rajesh.chopra606@ybl,Rajesh Chopra,blinkit.retail@razorpay,Blinkit Express,649.14,QR_SCAN,DEV_IND_00050_OnePlus11,Jaipur,26.9134,75.8346,4G,0.9,0,333,0,29382.0,4.69,0.57,0.541,1,0,NONE
TXN_UPI_202608000898,2026-08-02 07:43:05,7,amit.iyer518@okicici,Amit Iyer,claim.rewards.gov78@axl,Cashback Rewards NPCI Official (Fake),25933.38,COLLECT_REQUEST,DEV_PHISH_2774,Hyderabad,17.3886,78.4933,VPN_SUSPICIOUS,0.43,0,1048,1,73633.0,864.01,42.24,34.578,2,1,PHISHING_QR_COLLECT_SCAM
TXN_UPI_202608000899,2026-08-02 07:45:13,7,arjun.deshmukh468@apl,Arjun Deshmukh,sunita.mehta401@okhdfcbank,Sunita Mehta,4428.85,P2P,DEV_IND_00758_OnePlus11,Pune,18.4779,73.8901,5G,0.93,0,30,0,17801.0,4.16,0.84,0.886,3,0,NONE
TXN_UPI_202608000900,2026-08-02 07:47:53,7,kavita.reddy329@ybl,Kavita Reddy,manish.bose735@oksbi,Manish Bose,875.93,P2P,DEV_IND_00549_OnePlus11,Bengaluru,12.9789,77.5786,5G,0.87,0,240,0,96473.0,1.91,0.07,0.73,1,0,NONE
TXN_UPI_202608000901,2026-08-02 07:50:38,7,nikhil.singh436@okaxis,Nikhil Singh,chaipoint.pos@icici,Chai Point Express,176.83,P2M,DEV_IND_00448_Pixel8,Kochi,9.966,76.235,5G,0.9,0,685,0,7824.0,1884.94,867.3,0.236,2,0,NONE
TXN_UPI_202608000902,2026-08-02 07:50:55,7,karan.pandey546@oksbi,Karan Pandey,flipkart.pay@bharatpe,Flipkart Payments,17287.88,P2M,DEV_IND_00346_SM-S918B,Mumbai,19.0849,72.8996,4G,0.96,0,1748,0,64225.0,4.87,0.27,69.152,3,0,NONE
TXN_UPI_202608000903,2026-08-02 07:51:35,7,manish.bose374@okaxis,Manish Bose,swiggy.orders@bharatpe,Swiggy Delivery,795.68,QR_SCAN,DEV_IND_00464_OnePlus11,Pune,18.5222,73.8875,WIFI,0.96,0,1081,0,44535.0,5.82,0.47,3.183,5,0,NONE
TXN_UPI_202608000904,2026-08-02 07:51:45,7,ritika.aggarwal117@apl,Ritika Aggarwal,mulelayer90@ibl,Layering Mule Hub,38120.2,P2P,DEV_EMULATOR_6722,Bengaluru,12.9633,77.6014,VPN_SUSPICIOUS,0.12,2,3,1,64451.0,286.28,15.99,152.481,2,1,MULE_FANOUT_SUSPICIOUS_VPN
TXN_UPI_202608000905,2026-08-02 07:52:17,7,aditya.iyer240@paytm,Aditya Iyer,airtel.bills@paytmqr,Airtel Postpaid,218.28,QR_SCAN,DEV_IND_00402_Pixel8,Delhi,28.6326,77.1995,4G,0.95,0,621,0,16215.0,417.14,92.61,0.485,4,0,NONE
TXN_UPI_202608000906,2026-08-02 07:55:13,7,arjun.singh99@okicici,Arjun Singh,zomato.pay@razorpay,Zomato Online,338.74,BILL_PAY,DEV_IND_00788_Pixel8,Lucknow,26.8922,80.952,5G,0.97,0,812,0,67993.0,1949.05,103.2,0.135,1,0,NONE
TXN_UPI_202608000907,2026-08-02 07:56:23,7,rajesh.sharma326@oksbi,Rajesh Sharma,indianoil.fuel@paytmqr,Indian Oil Petrol,2785.05,QR_SCAN,DEV_IND_00440_SM-S918B,Bengaluru,13.0108,77.5484,4G,0.85,0,1548,1,12899.0,1970.37,549.91,0.557,3,0,NONE
TXN_UPI_202608000908,2026-08-02 07:59:07,7,naveen.singh181@ibl,Naveen Singh,airtel.bills@razorpay,Airtel Postpaid,762.1,QR_SCAN,"DEV_IND_00708_iPhone15,2",Bengaluru,12.9467,77.6415,5G,0.94,0,1779,1,10982.0,8.37,2.74,3.048,2,0,NONE
